zone,year_mean,length_interval,forest_area_change,forest_area_abs,wood_harvest_int_change,after_storm,human_pop_change,mechanisation_abs,mechanisation_period,grassland_area_change,grassland_area_abs,temperature_change,temperature_abs
HighAlps,2011.5,8,0.389649419490627,17.8844578278487,-0.0297236325092901,FALSE,0.17878837585475,0.37467269609005,FALSE,-0.0501637629205565,27.3975778049408,0.158099985830439,1.3206111564389
HighAlps,2015.5,12,0.38805293066391,18.1114031731706,-0.0394838152245595,FALSE,0.141934742686098,0.39551638591286,FALSE,-0.0310317727974492,27.2423225659758,0.0770593006334903,1.57373331009817
HighAlps,2017.5,8,0.335758862462175,18.2495965189503,-0.0286122791877789,FALSE,0.113615511548259,0.40678812214902,FALSE,-0.0209184323288662,27.1729572449869,-0.0405173202037391,1.81966234567473
Jura,1933.5,8,0.302768825820531,33.832769281488,0.000814949002501481,FALSE,0.166045596448209,0.108110620249779,FALSE,-0.0727589440684943,37.4881936465215,0.0445368197047668,-0.138274439605322
Jura,1935.5,12,0.300055564286921,33.8862269279365,0.148235463935394,FALSE,0.166045596448233,0.143812908077444,FALSE,-0.0872530094986286,37.3092458977957,-0.0633492259064888,-0.332721635984006
Jura,1939.5,8,0.233587146688916,33.9655923988972,0.490874294286374,FALSE,0.341081377444054,0.217259985367045,FALSE,-0.152353850232421,36.8844906791663,-0.00791507961447842,-0.297942422486373
Jura,1945.5,8,-0.171155034535471,33.9299576838655,-0.377682014408429,FALSE,0.93988799664038,0.348390630330707,FALSE,-0.206478386423891,35.7459099423895,0.162942007891312,0.428843969021757
Jura,1945.5,12,-0.285106682260943,33.9052125194148,-0.214937797213806,FALSE,0.934986232487089,0.355844669126652,FALSE,-0.206478386423894,35.7459099423895,0.149179284603261,0.169121082781902
Jura,1951.5,8,0.180426738022018,33.8533708337763,-0.0575903279089244,FALSE,1.4400757894172,0.595768655189709,TRUE,-0.206478386423893,34.5070396238462,-0.175560251142595,0.256535532085487
Jura,1955.5,12,0.292712134055344,33.886085326339,-0.0301560289096866,FALSE,1.59540065357958,0.90367748117732,TRUE,-0.0835975265419092,34.0631252730011,0.0247396468195895,0.0757348491961104
Jura,1957.5,8,0.266122862445826,33.9303774571075,-0.00250108711939006,FALSE,1.60603613243721,1.06594158130367,TRUE,-0.00638357007362374,33.8411680975786,0.219271165740575,-0.0323057845830808
Jura,1963.5,8,-0.19741676342505,33.9929840715562,0.107633435193538,FALSE,1.82330377196402,1.59316439386065,TRUE,0.00506101679209405,33.8735397366195,0.00114438993600416,-0.0958567440113562
Jura,1965.5,12,0.249688539732639,34.0329479865068,0.0324157463368453,FALSE,1.71803380311786,1.74660788169384,TRUE,-0.0163257372692878,33.8299820948787,-0.0129631244864271,-0.145252411303954
Jura,1969.5,8,0.392202524127433,34.1085736950359,0.0329783958620311,FALSE,1.09340133542784,2.04444602225688,TRUE,-0.0803114282909458,33.6905394029875,-0.0683878326778704,-0.140496060683009
Jura,1975.5,8,-0.316130462763375,34.0802492245681,-0.0267173871102335,FALSE,-0.440583565703536,2.39895336380264,TRUE,0.00749487727422004,33.3063500838499,0.0338391894248277,0.0186095249598787
Jura,1975.5,12,0.0792059905737618,34.1682049950724,0.0256447402823543,FALSE,-0.204912659807091,2.39785935383853,TRUE,-0.00904048496997736,33.3951678353088,0.000981967765481499,-0.0636839036593889
Jura,1981.5,8,0.446926563853758,34.4281476717339,0.0153033234031015,FALSE,0.271482323540125,2.72892746369108,TRUE,-0.106550301577244,33.2314498143843,0.0629011026051579,0.0414693493174121
Jura,1985.5,12,0.32697361385142,34.6380704222315,0.0476012096969593,FALSE,0.646412684580573,2.97498654635756,TRUE,-0.212476427039983,32.5061625238205,0.104989064214114,0.420463811150395
Jura,1987.5,8,0.311027959098275,34.7052513693092,0.00168945249563194,FALSE,0.923801249224215,3.09767348107692,TRUE,-0.230885469212532,32.092305927569,0.203498501808866,0.500300630851441
Jura,1993.5,8,0.571638853343784,35.2439337408781,-0.0409306997798235,FALSE,0.963094698316396,3.35211823774232,FALSE,0.187326601266351,31.9906103549722,-0.0232684354454341,1.01830002893762
Jura,1995.5,12,0.494484891500109,35.4395787329314,0.00513830210040375,FALSE,0.718975754629307,3.38276882726979,FALSE,0.156231617318629,32.2743359385706,0.0107843253143876,1.06162260312605
Jura,1999.5,8,0.0567697105706456,35.8459308566667,-0.0157000201508147,FALSE,0.505812675653254,3.44701993324538,FALSE,0.136582221825924,32.8957645335839,0.173432056428191,1.17022735836006
Jura,2005.5,8,0.331190682110143,36.0519526091815,0.151878228037007,TRUE,0.816666626139543,3.53672023301975,FALSE,0.0348025081745646,33.4845909161175,-0.0169249480784569,1.35042431220607
Jura,2005.5,12,0.350348703951051,36.0504677230894,0.0673237678296471,TRUE,0.833361122450252,3.52802610637775,FALSE,0.053371778193048,33.4321616578258,-0.00527623637673273,1.32880278778637
Jura,2011.5,8,0.437299139085688,36.3719543842332,-0.0982022597356447,FALSE,1.28598487887105,3.58685663882879,FALSE,-0.0338736669267164,33.5214270646442,0.139675861732574,1.46115323315869
Jura,2015.5,12,0.310399473499516,36.5328825255992,-0.0336671126301538,FALSE,1.07267351347371,3.61753357767318,FALSE,-0.040812404371177,33.3827962298437,0.0899676941482817,1.73990485518841
Jura,2017.5,8,0.130451714105656,36.6075377426475,0.0100634214192002,FALSE,0.829463181661992,3.63547125923939,FALSE,-0.0175026372754641,33.2783393056735,-0.0386984441210581,2.03718930556734
NorthernAlps,1933.5,8,0.384746345106277,29.8553838548306,0.0135106774434833,FALSE,0.352209249630941,0.0825714824234286,FALSE,0.0456686698300705,43.2475612559932,0.0309242922428461,-0.108033818340124
NorthernAlps,1935.5,12,0.395604008666661,29.9799382611425,0.128995981482988,FALSE,0.352209249630994,0.112783957205069,FALSE,0.0260358025568964,43.2936163372652,-0.0643163346761081,-0.294439261793224
NorthernAlps,1939.5,8,0.40759865587562,30.1937922123005,0.450021996282673,FALSE,0.469957255809636,0.1741879753294,FALSE,-0.0621462310940163,43.295161983033,0.000630131652672307,-0.247552525452934
NorthernAlps,1945.5,8,0.301589447921728,30.4103621489776,-0.320288945291895,FALSE,0.872779382210418,0.277503252150034,FALSE,-0.135460363722393,42.6182465758629,0.158868584269863,0.425380138834769
NorthernAlps,1945.5,12,0.330686291800059,30.4479332007866,-0.175815736635524,FALSE,0.857928284362627,0.283361178388409,FALSE,-0.135460363722396,42.618246575863,0.151659253041256,0.188792885993842
NorthernAlps,1951.5,8,0.419353616275894,30.768656202575,-0.0155955943822315,FALSE,0.976811563814321,0.476716863055258,TRUE,-0.135460363722395,41.8054843935286,-0.188945424714123,0.260577280922422
NorthernAlps,1955.5,12,0.364634637949874,30.9824919440484,-0.0174066481672905,FALSE,1.01969498436607,0.735991939459806,TRUE,-0.0432502031687356,41.5502962638384,0.0289644022568276,0.105102800416603
NorthernAlps,1957.5,8,0.349683744305266,31.0834582218282,-0.0199240797156483,FALSE,1.03424800025755,0.873010458559046,TRUE,0.0146913780487336,41.4227021989933,0.228668030542174,0.00402129782207503
NorthernAlps,1963.5,8,0.292982744944712,31.3255056229579,0.0193661499320813,FALSE,1.33154532490186,1.36860167187279,TRUE,0.0480401140194111,41.6049343480009,-0.0209360326818133,-0.091443172570099
NorthernAlps,1965.5,12,0.328893176252334,31.3989044819759,-0.0304067470996583,FALSE,1.25867375419841,1.51637635345248,TRUE,0.0513545917773777,41.7213680183705,-0.022690511201147,-0.148164272066148
NorthernAlps,1969.5,8,0.409289107527614,31.5603751288484,0.0134600424097551,FALSE,0.890514413837878,1.81566975617661,TRUE,-0.0274176795438126,41.8342433210175,-0.0616032265642317,-0.140409743621472
NorthernAlps,1975.5,8,0.359754246703677,31.8890952081965,0.00784264461037532,FALSE,-0.0324010723171419,2.25310456449672,TRUE,0.0796332491474396,41.6957002451679,0.0255813149914781,-0.0105202697643113
